domain,privacy_link,hash,init_language,valid_language,text_content,policy_downloaded
cocacola.co.jp,https://cocacola.co.jp/jp/ja/legal/terms-of-service,36dec16bf4950e4f819c214f6db065943cbb483e0f0268a62d22049fa81a0b63,Japan,ja,,TRUE
www.ocnk.net,https://www.ocnk.net/company/privacy_guide.php,d7b49908fa6421c87173b83ba12df30b71a14af23a67bae5e2b60b3150224d8f,Japan,ja,,TRUE
www.ocnk.net,https://www.ocnk.net/company/privacy.php,45552f53e7ea382cba017b90729a074ccdbc86d371d3229b50bd3161c731792c,Japan,ja,,TRUE
dailyshincho.jp,https://dailyshincho.jp/datapolicy/,165fd84428690d69f605e410b3a20b2ef0ddb8ca6855253ccb0bb485353e34d9,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/security#contents2,465cb801f710a584953333a7cbb30f81491ca444025916123a8dc9820d63a9eb,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/security,f7ae7c13ae8ef032bf0b0797fe427c5351ee55ca1c3626aa01c77e213d26fb54,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/policy,ef352e49bbe7e09167e64267490e01c30a691d82aeb4b25062a404e83b1232c7,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/security#contents4,421863c1cbeb6e8414e58910c38cc207beb87e228961fb1ef901c880326d5bd9,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/security#contents3,bde3b597966e782492813b72e57c11eec2c374290614d9d3b6528f655e4be72c,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/security#contents5,5a422b83b29462eb02fa8ee1d884a8ea873f06fc5ef36096d7259e62d81aa3be,Japan,ja,,TRUE
pictbland.net,https://pictbland.net/statics/security#contents1,2d4ea9665cc7d5b28d68ed71461ccb23ba1e2ecfed53e85de50b6b804834518b,Japan,ja,,TRUE
shop.michill.jp,https://shop.michill.jp/view/policy,7682149a3e405c65beadc4634b770d95b983a3aab9e665d12ee064eda0d2e004,Japan,ja,,TRUE
michill.jp,https://michill.jp/privacy#site-policy,5dbc83429d897a8d77b30d18df1f58c8a4702423e1c5e5bec1c9b24d3a16fd5d,Japan,ja,,TRUE
michill.jp,https://michill.jp/content_policy,e9563dc1e5f2ed18dd41a200a328e64ef5a9961fc1bdb099bd601e63eee031e7,Japan,ja,,TRUE
openwork.jp,https://openwork.jp/policy.php,9ea406c9681bdb7f940ad1f77308da367df2c131523d8f0a888c68b68d374d31,Japan,,,FALSE
openwork.jp,https://openwork.jp/privacy.php,a2e503949567381c63b26c450e546a87f9d87fe5405dd3cb2166c91b06fe63e5,Japan,,,FALSE
panasonic.co.jp,https://panasonic.co.jp/jp/corporate/sustainability/environment/policy.html,baf1a1f370276952496f33552d7595e07a508890b2dc7e3b386a3fd6fd9d3402,Japan,,,FALSE
panasonic.co.jp,https://panasonic.co.jp/jp/corporate/sustainability/diversity-equity-inclusion/policy.html,c044a802086c3952bfe36f36edb2fbf9e3ae3fc2d49a489d5195a5921007ed58,Japan,,,FALSE
panasonic.co.jp,https://panasonic.co.jp/jp/socialmedia-policy.html,f87dbddf3b7a8352dc59785dc5b9a47e285869b7d50ae7cc0c249fa483414fb8,Japan,,,FALSE
panasonic.co.jp,https://panasonic.co.jp/jp/privacy-policy.html,1105166e79dbcb3fd7e2350c4126c94888eb89c6be849aa5aa7cf9ad43d82c74,Japan,,,FALSE
panasonic.co.jp,https://panasonic.co.jp/jp/socialmedia-policy/terms-of-use.html,1476e94bb9e7ab4740e59414172523a703b0d6a1e82ea5cdf5a6179a903ce3b7,Japan,,,FALSE
user.crank-in.net,https://user.crank-in.net/video/information/agreement,1701a3a87439ca3d13995dd3fda3a8fb38228c236a67b5f451380584a3807d2c,Japan,ja,,TRUE
curazy.com,https://curazy.com/privacy,852b2b41a404dc122be157dd9749aabebb2fc2d365075725c37ca1af8ae83bea,Japan,ja,,TRUE
curazy.com,https://curazy.com/legal,3c87f3a39b688f279bbc02f436fc7b967062a718d2766d695b04b5bfd31477a2,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/security/,24f7a47c6aa25f08d5b9da902fae219f443617c3aa95699664a347012a4cf4d9,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/policy/,f490078c2746a2be848174fd81e6198e089c455f2c9cbaed6429d1d8ee0e8a2c,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/policy/acquiring.html,550c165645efdddd1654fcdc03d38f5cd7bfd4c5ce0e36e64c22baace7245d74,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/security/attention.html,7e0c2d6838518c97968ec8d502bd78e80d1015cd4f531268c4db3d4c9f8520c3,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/security/unregistered.html,c63fd62277b2ee7fc565cf5e6c0d2b31093e957687eed2b8cafdd4def46eeae3,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/policy/resolve-complaints.html,4123d43067164c6d075837f4ab8bf84d1ae284b32309fc31ebdcb1c7e2ca7002,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/security/attention-cases.html#illegalchannels,a6eb7b56704554cd947560a7fa7b7b4dfdc09844c4a7d80bbaf8bcd5987c3eb1,Japan,ja,,TRUE
gmo-aozora.com,https://gmo-aozora.com/pfbank/api-cooperation/provisionpolicy.html,fd336c391386224bc4f76b1f6a90f0aba64b077f8b00f4490330a632c090cc8e,Japan,ja,,TRUE
j-cast.com,https://j-cast.com/etc/ad-policy.html,b560498deef827067b741e97c4a9e3d7892855d4e60fb3ee1f4c8a47d6ffa26b,Japan,ja,,TRUE
www.ptengine.jp,https://www.ptengine.jp/privacy-policy,4e3e9847398aa67621148a0b384596faed489441720d9a65823ff0a666dab8c7,Japan,ja,,TRUE
yahoo-mbga.jp,http://yahoo-mbga.jp/page/ppolicy/,20d29b70dd0ec9a15ac31bde951379b8366509aa90c77787368f7a640f845420,Japan,ja,,TRUE
yahoo-mbga.jp,https://yahoo-mbga.jp/page/ppolicy/,8d6e5407ec4fdcb56220796ea315222e095e2e742d00dea7e6bae9ff3223ed54,Japan,ja,,TRUE
moneykit.net,https://moneykit.net/visitor/securityinfo/,8e56f991e55b1607ad0530ed36963b7d4724bc2f3cef8387c0c7350ffa4f62bb,Japan,ja,,TRUE
legal.readyfor.jp,https://legal.readyfor.jp/guidelines/,1a0d4eb10d6d9b9a14c3dfb981ca8b3d794efc98ca441f0f0302b7fdd4c9ae6e,Japan,ja,,TRUE
legal.readyfor.jp,https://legal.readyfor.jp/guidelines/others/commercial_transactions/,9fa0b58a9302fb9bcd84ec39cf321e457141ae58e789cd0b880ff3b0ba0bc1e0,Japan,ja,,TRUE
corp.readyfor.jp,https://corp.readyfor.jp/privacy,fed50609e7a07e0fa9b37cd20a4152a0f030004291ac19e652f043760ce31f0c,Japan,ja,,TRUE
legal.readyfor.jp,https://legal.readyfor.jp/guidelines/terms_of_service_index/,46547d47482af14ac299d4a690fc58fb3b79cf942d1468e060d0a0be091599ee,Japan,ja,,TRUE
point.i2i.jp,https://point.i2i.jp/privacy,24d1bf25bb6d1ea90d54e2b2d011b7260b2f773342c47838c242b11e58288f73,Japan,ja,,TRUE
www.i2i.jp,https://www.i2i.jp/support/policy.htm,9ff7a32ce2b4bc9e3647e4d4bd124a245bbd907cd87e092b8e02c705d22a7089,Japan,ja,,TRUE
www.i2i.jp,https://www.i2i.jp/support/privacy.htm,b5186a94e4ec29bba4e5eda32db20bd3ed9957de00018d4613577ee27f71b7e3,Japan,ja,,TRUE
daisonet.com,https://daisonet.com/policies/legal-notice,149f206e9a6eda3af4b0862a4c3c1f16207f0a80b0cb7c606ddb528b032bfbe2,Japan,ja,,TRUE
daisonet.com,https://daisonet.com/policies/privacy-policy,1c130a454cea22bedc6119aeebc22681981007c03b04a1d0e09f4ee8eaaf7fbf,Japan,ja,,TRUE
images.kobe-np.co.jp,https://images.kobe-np.co.jp/index.php?p=privacy,22d40509c7580be5af7d3d531d59edbd95fd5a916cd5ee798b725c31c01cf010,Japan,ja,,TRUE
www.kobe-np.co.jp,https://www.kobe-np.co.jp/corporate/help/sitepolicy/movie.shtml,e0864c2151387047e68b197920692a2fee16e7d9d18a7eabccf0677988ca9aaa,Japan,ja,,TRUE
www.kobe-np.co.jp,https://www.kobe-np.co.jp/corporate/help/sitepolicy/copyright.shtml,57813643b47542f3dd6788aa2544b042142b08c81a006d1935769e7290332e3e,Japan,ja,,TRUE
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/kiyaku.shtml,f1adbb74449580c2c191dc6d3f43399a23cd57cd0f53708ffcedadb6743c847e,Japan,ja,,TRUE
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/privacy.shtml,bfb243795798eaf630a4c4efa78c504a5e80d071a2d1d03c5b5798b0be20db27,Japan,ja,,TRUE
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/copyright.shtml,0a08c204e5c153903c97ffb18a89d8d4678eda3f901eff5ff1f63a6fe6e0844f,Japan,ja,,TRUE
kobe-np.co.jp,https://kobe-np.co.jp/corporate/help/sitepolicy/low.shtml,7e14378bdeee190d841aa8cb548d60b0b640cb03011be48124c66fb814b7025b,Japan,ja,,TRUE
sanrio.co.jp,https://sanrio.co.jp/legal_notices/,7ae1133eb992f6d9fa141bfb58b48198b795e47c94cc6ff22f5a749ccf37df8f,Japan,ja,,TRUE
sanrio.co.jp,https://sanrio.co.jp/socialmedia_policy/,f5bcedda5eb0538e0b71388be732125477905b1d77c82c589683729307432e77,Japan,ja,,TRUE
sanrio.co.jp,https://sanrio.co.jp/privacy_policy/,e657fd4778ea6b8e617c88dfe970d3c8de117f16fd6450496d529557e0e39ebe,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/privacy-policy-agreement/,62e4a3165dad5414a7219418a43eb5b6bc0d694fdb34c4f97aa60a4c0a7f9b1c,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/privacy-policy/,b3ea9b85ecd40aa88a4e0e8b62ec36b265ae9243a5912fd5d72950cc0fdbbd66,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/cookie-policy/,61eb8622f86d76a5d80ccd242f8026708b56c28710e0d6bff34f065d69230896,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/security-policy/,9f57f06c92575abd045d1976972e9cc944fc92aff150ba7e91fcb58a46bda607,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/legal/,f4d818d345b1f94c79016c3a4d78f936830660de47ebb20e722e09c950c12e1b,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240618_01,8e023b50aaab1d5b3a845ba161ecca7c726b6169c35e4394a061abc1a1967644,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240520_01,7d4fc6c22f2b297954a1442f569ee099d4f993e2c3049d311528ed580cfaf26b,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240617_01,52ae403cde6a64f12d7d50132b6c6202da910d8685a5650c3f386936a560e073,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240528_01,b882681cd18a28b2e17819541716ab415a93b947f169f47c4d0d9fc74fde2a5f,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/,8adfc1986433e31c09b6a51b8e1fb7a5629bdf735f7ea8427a2e7b4e978686cc,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240516_01,d6e31ae5b6e9950adc078fee13f5540ed0f93329e441435822e26d4e35d13e84,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/customer-support-policy/,3b5ab9b912d2aa9556bf4b9bf70cf47fbacc5337f239988cdd864d0fca38fc26,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/privacy.html,249e098355a36ed7aedd45aecc345dd018dbf9dc2cf9db84e307a7f8263a9966,Japan,ja,,TRUE
www.saisoncard.co.jp,https://www.saisoncard.co.jp/legal.html,9e9f41e371e4ae7fc5d80fd490af1c0f2f029c16f19b5267d1b1bd6d4bd91b35,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/privacy-policy-agreement/,8ee152b337494612d5f3a83e2c5b129e2dd2706727421f6ebd33fd1e59793cc8,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/privacy-policy/,c04d916ec6b015d8c90e76c8d064540a0e2b6d132027c0afda9b2deb76fe87a6,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/legal/,fd66aa38a02b43f9e02917a8ada1f6e2ee1a8da66dc939a3077a0b3ec800fc7e,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/security-policy/,389b13669b08945ebd9bc77e323434be8758c2608afbff518b33bb731d9feec6,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security-service/,fdb94ae571e2beba6c5a9f99a6bb4b33e41db1bdfe19b81c517ea498a3f9afd7,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240617_01,874596ce61ba92eb477831c0700b93d722a83ef7741165d4b3e1094126098c3f,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/,91a6028b5954840bcd5f70e466823c4df68098ecaaf548097421950b25dcd312,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240516_01,0beb260f4ff2735046b79927ca632955229c779b56d68b6dff2304bc23820e42,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240520_01,c4cbb2cfcef9ca8e5d02b01ea44e4a62bb8ebd32b1e85efc881449a39249f130,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240528_01,a9a12bd993fb65a187e6fd3eb5640a35e9f820a316dcf2ebfb2e22a9a6f3c96a,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/customer-support/security/20240618_01,c2db1ac15d24ef76459bfa898bd1de018417eb0cb1ee41e85a569ba118e8134e,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/cookie-policy/,0804e1bec2f446044d7abcf046b2905fe2e16bfa5aa70bbfa72ce88875d9dd67,Japan,ja,,TRUE
saisoncard.co.jp,https://saisoncard.co.jp/info/customer-support-policy/,8e9ae4ef1337fea96807fe03eb851613db945f679797511f98d05d7593076141,Japan,ja,,TRUE
undernavi.com,https://undernavi.com/privacy.php,6cf79e5f099091fddcd1c82abba2cbf00f82d0cf05b7d66f3fc10dab9de8d161,Japan,ja,,TRUE
ricoh.jp,https://ricoh.jp/solutions/security/,63bd6075bf0f4baf7e182d1632215ee19253d4f388d922c7b49cc57c9c3e1792,Japan,ja,,TRUE
ricoh.jp,https://ricoh.jp/privacy/,6b60d1ca46185003ae673744a6e6285feef4716e222ee80d386a68ff59a18bc6,Japan,ja,,TRUE
policies.cainz.com,https://policies.cainz.com/privacy/index.html,2d2835a27a7f672da38438d93d642251ec7fc9e874cddf8c7431bacd3b419e2f,Japan,ja,,TRUE
policies.cainz.com,https://policies.cainz.com/privacy/,b5aa6ba2457ebca1e770b1ecd8b33c717022d5282538fc4cfd904eaeed14899b,Japan,ja,,TRUE
www.cainz.com,https://www.cainz.com/shoppingguide/legal.html,655a17086e230dfc7bcadbafc07c75e9efe60e26c763c67a169fe0182d71015f,Japan,ja,,TRUE
coconala.com,https://coconala.com/privacy/policies/health/?entry_point=facebook_page_footer,2925dded61e745fcee546e14de542659c176fb4598e2cdba3b82c13805bbc8c0,Japan,,,FALSE
coconala.com,https://coconala.com/privacy/policy/?entry_point=facebook_page_footer,56c0d954fbb6a5a07b70fb07eb96fd1f69b8ed07a87a74eaf45575ba5a0666d3,Japan,,,FALSE
coconala.com,https://coconala.com/pages/privacy,92c6bb875d53fb0c142d308060ec5c8cb8db07e7bf3f1c2bc663918d7651c91b,Japan,,,FALSE
coconala.com,https://coconala.com/allactivity?privacy_source=activity_log_top_menu,b38dbb8df488f218911b8a3a0f666d03885d5f0071ce1c0c8e764a88c93488f4,Japan,,,FALSE
coconala.com,https://coconala.com/policies/cookies/,3a9cc1b8ccc212ec50e40ef59999f5d77f81f448398738cc3988325567987c25,Japan,,,FALSE
coconala.com,https://coconala.com/privacy/center/?entry_point=facebook_page_footer,b72f88dccb093fa7397f71460a34abcbb022150152aca70673b4d27633caeb87,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com?cn_device=pc&cn_clicked=header,61253f879aadd799d3c5d5a5a8a715d44f2b927e149a03e702555de95b30d517,Japan,,,FALSE
coconala.com,https://coconala.com/pages/cookie_policy,a2c8519e1674d019e71509178d2974dc41b457c67a594cb43d4d6fabc9cc333b,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com,6989bba4cf7246dd3eac77dbc9943150da473d9ba421b4f5f44aa935725ca526,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75142?cn_device=pc&cn_clicked=ranking_02,956b322882d17e193db85423e75114f48f9579f60f5fd345940338cd4f7595dd,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75241?cn_device=pc&cn_clicked=ranking_02,96aa98a298fa217c87349cd9e7b5cce9ed67b28df12b8a704bc7669b312453ea,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75490?cn_device=pc&cn_clicked=ranking_02,9d46f2d575dfb5d6ce8b24f4aefe64d3e0250dbf2e85295b939041a8e41565ab,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75628?cn_device=pc&cn_clicked=ranking_02,1c2ca2a56ac10429e6c54dc89668f329b6b9bbb55dd3a93d71f9eb15e127d707,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75506?cn_device=pc&cn_clicked=ranking_02,2cf03d4d80cd0462a867a6e505eab66d933a2e758b4e1c56cb92d4346edfeb78,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75508?cn_device=pc&cn_clicked=ranking_02,8b1d6dc11bc674e7063907075b496b18ef23d004e024bc5ac47b149422de7698,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75673?cn_device=pc&cn_clicked=ranking_02,69eedec28ea7a381084f28f49a95ec42d59940f832cee252f2934afd687463cf,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/74976?cn_device=pc&cn_clicked=ranking_02,d6471cae13e623272411c8ba9eb4bba740d6f80495f30da5492c21373b4d5c62,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75470?cn_device=pc&cn_clicked=ranking_02,dd4f2cfa9ec16431c7a854bd62ba55b70e88708012353b7ed5b94bb26195cce9,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75648?cn_device=pc&cn_clicked=ranking_02,76fa65bb7b74b2896d271f081eb9d7b48089b920f7c457ae602bb37361303f02,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com?cn_device=sp&cn_clicked=categories,00d025d7bebde3ca6486e4c057421d4770f33ff287cab49c40b59e01ad7032e0,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75375?cn_device=pc&cn_clicked=ranking_02,e578cc52c007635b04be1566e1744a64d34afbee593949bd6108538807ed73f9,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/ranking?cn_device=pc&cn_clicked=ranking_02,beff48e9a9a3955ac82fd2de176f3ed8c57105ec50bbcc24562372e829c280fd,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75388?cn_device=pc&cn_clicked=ranking_02,5c9cd9ecb554a1738dd9f0539a9230a7591c9da7a968b69f64677d9f8f52a1c6,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75398?cn_device=pc&cn_clicked=ranking_02,4b873eea0e7aa7b99fa99ec56e4594dbbe1bfab2a2da054e37b55e0a86767187,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75604?cn_device=pc&cn_clicked=ranking_02,10652c3676f0e7036a38b9b7b0c28a0a66bf942ce06c0096ba033786402e5183,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75694?cn_device=pc&cn_clicked=ranking_02,ff3eea5cd1f4c19963d368109cf55423bc646f7d2f14ef19931680f26ae07341,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75453?cn_device=pc&cn_clicked=ranking_02,5c51312b1fbef99b2ebbcdee209f672cc9fce95b1704f8fb9f44713d0c63ccf8,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75806?cn_device=pc&cn_clicked=ranking_02,4dbea24a85f13e2c83af6e7cbe2ea476d1a726129082f452b798508f91d3849f,Japan,,,FALSE
legal.coconala.com,https://legal.coconala.com/bbses/75456?cn_device=pc&cn_clicked=ranking_02,240095b6aaba752e0b935e81048293295e40049514763af9ced24695627d698f,Japan,,,FALSE
gov-online.go.jp,https://gov-online.go.jp/safety_security/emergency/,51838bfd54db2d8e8a69a0e4fc8edd2c34e9e5c44d305d527f574f43b6cfbc49,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/traffic_safety/,855d4a20269380ba417869b41ec73d7fba33ec72500d2377e86e6f82c35cc886,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/crime_prevention/,0afe3f6626effc2c08e471d387c9e183c6f6776c0be3d85a398c49a24df36a2a,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/,31bfbfbc7df4e9d5479961338c5062f76e93d98d1cdaa4d22030a4e866f0c9b2,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/benefits_subsidies_safety/,34e864f9718a3f61686859a54be62d27fc7c56a5dc2a1d8cc638db5ea989b128,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/weather_leisure/,a0fe5cb01e5a06447a56540f0439e513829259af7ee248a031cefa893d325013,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/safety_others/,7833a7a240c3e06cfd0ddee054fa00a7ffc3459e48cff562eff853a2c3b5a0da,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/safety_security/accidents_product_accidents/,523bc32ddd0c1469a5dc6d1583db451257fff18dc765935a2af4b4506a3657d6,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/it_digital/cyber_security/,a70cde064944eaaa2cbf08227bdc942fa9b438083bbba6eadead82787cf4911f,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/instagram/,748bb32c7be079265c05b50da5cb9205b6e656d8a4013a7c02e351fee22ae5a4,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/youtube/,c75c3fd33b2f017a726acb823051949310a1dc0bee7b3548cf0cfad23674f3a9,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/facebook/,e6a4cdf9d683c4a71502622f22b621ffffcdbfee5061977b721a59e1bc2490d4,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/sns_policy/x/,d0e827b04008d29820ae731a37cd6f07668e4ddc7c4869e7ca82dcd6bfd4ce3b,Japan,ja,,TRUE
gov-online.go.jp,https://gov-online.go.jp/form/privacy/,2036295eecc4b9d4c5f9e5531b99f5d1f9c5e3a6ae6810f15cc572aa1412d9b0,Japan,ja,,TRUE
sportsbull.jp,https://sportsbull.jp/about/privacy/,3da9a169a8d9fc51df0c51ddebb5d5d5cd119e78004ac997ed6270af15328a55,Japan,ja,,TRUE
lipscosme.com,https://lipscosme.com/policy,16e6cd2d90eb1773bce295bd3013ef1398806d3e5a8f1e5df6afd84daed8f04e,Japan,ja,,TRUE
lipscosme.com,https://lipscosme.com/privacy_policy,7ee7dbeed9b1e825fd61f54d71d3e39bb1e0128cf5b7d830a9bc6db18f9895da,Japan,ja,,TRUE
lipscosme.com,https://lipscosme.com/cookie_policy,d688be89b0e58e23ed62857dd7f407a9e218b2921b01dc50a70c969a72960e94,Japan,ja,,TRUE
www.bandai.co.jp,https://www.bandai.co.jp/site/s_policy/,dfc65b4321c7bbb18c0735af279b1bdf11487fbfd421e59482f7e23b5b3c144b,Japan,ja,,TRUE
www.bandai.co.jp,https://www.bandai.co.jp/site/privacy/,2cedb69341709d2ef235dde9926b61e6498bc9fb6f60f82c6636c38c85aef903,Japan,ja,,TRUE
www.bandai.co.jp,https://www.bandai.co.jp/company/legal/,4fd5489697c9f420ad3a734f0af3607092e9eb224232e23b14fd617fa70b5c4c,Japan,ja,,TRUE
prometric-jp.com,https://prometric-jp.com/privacy/,7fc30dceb958f1fd0b30674fa4faac545f7e89ecf08f74cf34382fe46ef225d2,Japan,ja,,TRUE
prometric-jp.com,https://prometric-jp.com/privacy_policy/,45287932dee4cb351efc93bb0b3821ccf545b2f5ef7477f7a2f1512322e381cf,Japan,ja,,TRUE
www.prometric-jp.com,https://www.prometric-jp.com/privacy_policy/,c5110576ce68883e6d0aefb77de8e63c1bd41a37acdec6efb6783a2ce99b08f7,Japan,ja,,TRUE
www.prometric-jp.com,https://www.prometric-jp.com/privacy/,99f7e2ca9c3404c58ff49d43625e0e8976c7954f1fea80539cc6b38f29974a57,Japan,ja,,TRUE
demae-can.com,https://demae-can.com/navigate/privacypolicy,6fee71a1c717d56d8977bbde27c0774974133e3cf3ca9cf09bbaab299fbfd51f,Japan,,,FALSE
gesoten.com,https://gesoten.com/privacy,c0623b8046f549589f78c5ac4fa7a91e1b41a7455d86a635c3d8fef4932ca58b,Japan,ja,,TRUE
photozou.jp,https://photozou.jp/basic/privacy_policy,aec220cbecffa314bc74a66094b917b44d06d21bc22d78ff94ba14b04b5eaa12,Japan,ja,,TRUE
takaratomy.co.jp,https://takaratomy.co.jp/sitepolicy/,63cbdfc82e986f50eeec8974542bb3f24a7a4d73c78f034d2ff608ba419ef28e,Japan,ja,,TRUE
takaratomy.co.jp,https://takaratomy.co.jp/socialpolicy/,cdb0d28e2c0b29fcb4e4bc98ef00e71187dee8519404b57560ea6f86633c0454,Japan,ja,,TRUE
takaratomy.co.jp,https://takaratomy.co.jp/privacypolicy/,863d5ff4976448274a6ed857122fd8211163bbddd12718445810d55f4c650978,Japan,en,,TRUE
marrish.com,https://marrish.com/auth/privacypolicy,f2b62211795ebd831fea9d64973e634eea0458307f5fc7de39732387970176bb,Japan,ja,,TRUE
marrish.com,https://marrish.com/auth/userpolicy,38c34642f89aca172edc676b595be6552fb4f005002b191d4c4682f36d0af103,Japan,ja,,TRUE
cybozu.co.jp,https://cybozu.co.jp/company/security-policy/,ff66e31c5bbc160aacdb25176ab7fd6d1c6c4902f3deed5416fe5ffffe2a7f94,Japan,ja,,TRUE
cybozu.co.jp,https://cybozu.co.jp/privacy/,14dff769d2c3a6ae143a3accdd6683efdb6a84527740ae5e88b8bff8a818af06,Japan,ja,,TRUE
snkrdunk.com,https://snkrdunk.com/cookie-policy,d27c50727a9de850688e53e5450d1ec527f244a4c8af7e0a320bfdcdfd9ad870,Japan,,,FALSE
snkrdunk.com,https://snkrdunk.com/privacy/,46fc946a9833e2dcf7f7a8f5613d8a70db9bf2d4143d0bb3eb24e8b5dcdc6ebe,Japan,,,FALSE
zaq.ne.jp,https://zaq.ne.jp/legal.php,26024c57bba32bef3afc601197abc721497a07c3120f88f1db028a820b6b8635,Japan,ja,,TRUE
